taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,version,pangolin_version,pangoLEARN_version,pango_version,status,note
VA-DCLS-0440_S25_L001,B.1.442,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0441_S26_L001,B.1.442,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0442_S27_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0443_S28_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0444_S29_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0447_S3_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0449_S5_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0450_S6_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0451_S7_L001,B.1.442,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0452_S8_L001,B.1.442,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0454_S10_L001,B.1.442,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0456_S12_L001,B.1.442,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0457_S13_L001,B.1.442,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0459_S15_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0460_S16_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0462_S18_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0466_S22_L001,B.1.9.2,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0494_S2_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0498_S6_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0499_S7_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0503_S9_L001,B.1.369,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0506_S10_L001,B.1.369,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0507_S11_L001,B.1.369,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0510_S14_L001,B.1.369,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0511_S15_L001,B.1.369,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0513_S17_L001,B.1.1.447,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0523_S18_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0524_S19_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0525_S20_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0526_S21_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0527_S22_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0528_S23_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0530_S3_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0534_S7_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0537_S10_L001,A.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0538_S11_L001,A.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0541_S14_L001,A.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0546_S19_L001,B.1.37,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0549_S22_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0553_S26_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0554_S27_L001,B,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0558_S31_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0561_S34_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0563_S36_L001,B.1.37,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0564_S37_L001,B.1.37,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0565_S38_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0569_S42_L001,B.1.595,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0573_S46_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0574_S47_L001,B.58,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0585_S11_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0593_S19_L001,B.1.37,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0596_S22_L001,B.1.37,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0599_S25_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0600_S26_L001,B.1.37,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0602_S28_L001,A.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0603_S29_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0605_S31_L001,B.1.439,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0608_S34_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0610_S36_L001,B.1.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0612_S38_L001,B.1.503,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0614_S40_L001,B.1.413,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0616_S42_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0620_S1_L001,B.1.37,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0622_S47_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0626_S4_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0636_S14_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0641_S19_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0643_S21_L001,B.1.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0647_S25_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0649_S27_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0654_S32_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0657_S35_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0662_S40_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0665_S43_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0670_S1_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0671_S2_L001,A.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0673_S4_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0675_S6_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0679_S10_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0680_S11_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0683_S14_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0686_S17_L001,B.1.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0689_S20_L001,B.1.439,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0690_S21_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0692_S23_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0694_S25_L001,B.1.503,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0700_S31_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0711_S42_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0731_S33_L001,B.1.1.231,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0772_S1_L001,B.1.595,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0773_S2_L001,B.1.369,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0776_S5_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0777_S6_L001,B.1.451,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0778_S7_L001,B.1.451,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0779_S8_L001,B.1.451,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0780_S9_L001,B.1.451,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0794_S23_L001,B.1.1.225,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0859,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0860,A.3,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0861,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0862,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0863,B.1.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0864,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0865,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0867,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0868,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0869,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0870,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0871,B.1.369,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0876,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0877,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0878,B.1.369,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0880,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0881,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0882,B.1.37,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0883,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0884,B.1.442,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0886,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0887,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0888,B.1.605,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0891,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0893,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0894,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0896,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0897,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0898,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0899,B.1.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0918_S18_L001,B.1.1.231,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0922_S22_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0923_S23_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0924_S24_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0933_S33_L001,B.1.108,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0935_S35_L001,B.1.369,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0938_S38_L001,B.1.369,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0948_S48_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0960_S12_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-0965_S17_L001,B.1.1.304,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-10048,AY.103,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1048_S45_L001,B.1.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1056_S5_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1060_S9_L001,B.1.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1067_S16_L001,B.1.1.231,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1076_S25_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1077_S26_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1084_S33_L001,B.1.1.291,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1091_S40_L001,B.1.305,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1106_S7_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1137_S33_L001,B.1.503,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1159_S2_L001,B.1.595.3,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1168_S11_L001,B.1.606,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1170_S13_L001,B.1.606,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1171_S14_L001,B.1.606,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1172_S15_L001,B.1.606,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1173_S16_L001,B.1.606,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1174_S17_L001,B.1.606,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1175_S18_L001,B.1.451,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1176_S19_L001,B.1.451,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1177_S20_L001,B.1.451,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1180_S1_L001,B.1.451,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1181_S2_L001,B.1.451,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1182_S3_L001,B.1.451,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1183_S4_L001,B.1.451,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1185_S6_L001,B.1.451,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1186_S7_L001,B.1.451,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1193_S4_L001,B.1.1.135,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1200_S11_L001,B.1.1.135,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1216_S25_L001,B.1,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1217_S26_L001,B.1.1.231,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1221_S9_L001,B.1.240,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1222_S10_L001,B.1.240,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1224_S12_L001,B.1.451,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1225_S13_L001,B.1.509,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1228_S16_L001,B.1.240,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1232_S20_L001,B.1.280,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1235_S23_L001,B.1.280,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1236_S24_L001,B.1.509,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1237_S25_L001,B.1.509,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1238_S26_L001,B.1.509,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1239_S27_L001,B.1.509,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1240_S28_L001,B.1.509,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1241_S29_L001,B.1.509,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1242_S30_L001,B.1.509,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1243_S31_L001,B.1.509,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1253_S10_L001,B.1.436,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
VA-DCLS-1254_S11_L001,B.1.436,,,,,,PANGO-v1.2.105,3.1.17,12/6/2021,v1.2.105,passed_qc,Assigned from designation hash.
